Date,Level_ft,Conductivity,Water_temp_degF,Temperature in C
11/10/13 7:51,1.31090168,1.958,48.02,8.9
11/10/13 8:06,1.29604,1.957,48.02,8.9
11/10/13 8:21,1.30486336,1.957,48.02,8.9
11/10/13 8:36,1.29922504,1.957,48.02,8.9
11/10/13 8:51,1.29008672,1.956,47.84,8.8
11/10/13 9:06,1.26852504,1.956,47.84,8.8
11/10/13 9:21,1.23806336,1.957,47.84,8.8
11/10/13 9:36,1.23838672,1.958,47.84,8.8
11/10/13 9:51,1.20860168,1.957,47.84,8.8
11/10/13 10:06,1.20800168,1.958,47.84,8.8
11/10/13 10:21,1.18521664,1.958,47.84,8.8
11/10/13 10:36,1.18127832,1.957,47.84,8.8
11/10/13 10:51,1.17035496,1.956,47.84,8.8
11/10/13 11:06,1.16899328,1.959,47.84,8.8
11/10/13 11:21,1.16699328,1.961,47.84,8.8
11/10/13 11:36,1.1530316,1.959,47.84,8.8
11/10/13 11:51,1.1437316,1.963,47.66,8.7
11/10/13 12:06,1.13996992,1.954,47.66,8.7
11/10/13 12:21,1.13620824,1.954,47.66,8.7
11/10/13 12:36,1.12944656,1.956,47.66,8.7
11/10/13 12:51,1.13404656,1.956,47.66,8.7
11/10/13 13:06,1.1249232,1.957,47.66,8.7
11/10/13 13:21,1.1207232,1.957,47.66,8.7
11/10/13 13:36,1.13108488,1.956,47.66,8.7
11/10/13 13:51,1.13966152,1.956,47.66,8.7
11/10/13 14:06,1.13249984,1.954,47.84,8.8
11/10/13 14:21,1.11196152,1.953,47.84,8.8
11/10/13 14:36,1.1164232,1.954,47.84,8.8
11/10/13 14:51,1.1067232,1.961,47.84,8.8
11/10/13 15:06,1.11688488,1.902,47.84,8.8
11/10/13 15:21,1.13490824,1.965,47.84,8.8
11/10/13 15:36,1.12958488,1.966,48.02,8.9
11/10/13 15:51,1.14519328,1.967,48.02,8.9
11/10/13 16:06,1.15319328,1.969,48.02,8.9
11/10/13 16:21,1.17319328,1.97,48.02,8.9
11/10/13 16:36,1.17741664,1.973,48.02,8.9
11/10/13 16:51,1.17854,1.973,48.2,9
11/10/13 17:06,1.17374,1.975,48.2,9
11/10/13 17:21,1.18422504,1.977,48.2,9
11/10/13 17:36,1.17472504,1.977,48.2,9
11/10/13 17:51,1.18371008,1.978,48.2,9
11/10/13 18:06,1.21001848,1.98,48.38,9.1
11/10/13 18:21,1.1948568,1.982,48.38,9.1
11/10/13 18:36,1.20524184,1.983,48.38,9.1
11/10/13 18:51,1.20992688,1.984,48.38,9.1
11/10/13 19:06,1.1905652,1.986,48.38,9.1
11/10/13 19:21,1.1878652,1.987,48.38,9.1
11/10/13 19:36,1.19768856,1.984,48.38,9.1
11/10/13 19:51,1.20681192,1.987,48.38,9.1
11/10/13 20:06,1.20531192,1.987,48.38,9.1
11/10/13 20:21,1.2098736,1.988,48.38,9.1
11/10/13 20:36,1.21133528,1.988,48.56,9.2
11/10/13 20:51,1.2023736,1.988,48.38,9.1
11/10/13 21:06,1.1909736,1.988,48.38,9.1
11/10/13 21:21,1.20379696,1.988,48.56,9.2
11/10/13 21:36,1.20255864,1.988,48.56,9.2
11/10/13 21:51,1.19645864,1.988,48.56,9.2
11/10/13 22:06,1.208682,1.99,48.56,9.2
11/10/13 22:21,1.20692032,1.99,48.56,9.2
11/10/13 22:36,1.220582,1.991,48.56,9.2
11/10/13 22:51,1.216782,1.991,48.56,9.2
11/10/13 23:06,1.216482,1.991,48.56,9.2
11/10/13 23:21,1.22970536,1.99,48.56,9.2
11/10/13 23:36,1.21762032,1.991,48.56,9.2
11/10/13 23:51,1.21562032,1.992,48.38,9.1
11/11/13 0:06,1.24882872,1.991,48.38,9.1
11/11/13 0:21,1.23780536,1.992,48.38,9.1
11/11/13 0:36,1.24626704,1.991,48.38,9.1
11/11/13 0:51,1.23494368,1.992,48.38,9.1
11/11/13 1:06,1.23644368,1.99,48.38,9.1
11/11/13 1:21,1.23580536,1.994,48.38,9.1
11/11/13 1:36,1.24746704,1.991,48.38,9.1
11/11/13 1:51,1.25012872,1.991,48.38,9.1
11/11/13 2:06,1.24306704,1.992,48.38,9.1
11/11/13 2:21,1.24016704,1.988,48.38,9.1
11/11/13 2:36,1.26155208,1.988,48.38,9.1
11/11/13 2:51,1.25515208,1.992,48.38,9.1
11/11/13 3:06,1.24602872,1.99,48.38,9.1
11/11/13 3:21,1.25352872,1.988,48.2,9
11/11/13 3:36,1.24862872,1.991,48.38,9.1
11/11/13 3:51,1.24372872,1.984,48.2,9
11/11/13 4:06,1.23862872,1.991,48.2,9
11/11/13 4:21,1.2344904,1.99,48.2,9
11/11/13 4:36,1.22096704,1.991,48.2,9
11/11/13 4:51,1.23612872,1.99,48.2,9
11/11/13 5:06,1.2476904,1.987,48.2,9
11/11/13 5:21,1.24882872,1.996,48.2,9
11/11/13 5:36,1.25002872,1.987,48.02,8.9
